UserID,Age,NumberOfPeople,BookingDay,BookingMonth,CheckInDay,CheckInMonth,NumberOfDaysFromBooking,NumberOfDaysOfStay,LocationOfHotel,TravellerLocation,HotelType,TravelType,Price
267,42,1,3,8,6,8,10,5,5,7,1,2,5233
543,54,4,5,10,1,10,3,20,6,3,2,2,2261
982,26,4,6,2,2,2,17,26,5,2,4,2,4590
883,45,1,6,4,6,4,14,20,2,1,4,1,1213
267,29,4,2,10,6,10,11,16,1,3,1,1,5136
552,45,1,7,11,4,12,11,25,2,3,2,1,500
883,52,4,5,7,1,7,3,13,7,2,4,1,1554
361,61,4,1,8,1,9,14,29,5,2,2,2,11892
982,48,1,1,9,3,9,9,7,1,3,3,1,3804
354,55,2,4,8,5,8,22,15,3,2,2,2,6688
982,47,1,3,2,1,2,19,26,3,1,1,1,4256
712,57,1,7,9,5,10,12,18,1,4,3,2,1205
361,32,2,1,3,1,4,28,21,4,1,4,2,11003
362,35,4,6,6,7,7,22,17,7,7,2,2,2320
543,25,4,1,4,5,4,18,9,6,3,4,2,2638
123,30,4,7,5,6,6,27,13,3,5,1,1,5275
361,49,2,3,8,3,8,7,20,7,5,4,2,11569
883,59,2,6,4,7,5,29,14,5,5,4,2,1684
712,38,3,5,1,7,2,30,16,5,5,3,1,1128
267,44,1,5,1,1,2,24,7,4,7,1,1,5756
982,56,2,6,1,1,2,23,3,3,2,3,2,4703
361,42,3,4,1,3,2,27,6,2,5,1,2,11155
361,37,4,2,7,6,8,25,7,1,6,2,1,11881
354,46,3,1,8,3,9,30,27,3,2,1,2,6620
543,31,4,4,10,7,11,24,6,5,5,4,1,2494
982,31,2,2,6,3,6,8,14,6,4,3,1,4142
982,22,3,5,12,7,12,2,12,4,1,2,2,4420
267,49,2,6,3,4,4,19,3,7,4,2,1,5587
354,31,4,3,8,1,9,26,8,4,1,3,2,7474
982,32,2,3,12,3,1,7,19,1,5,4,2,3036
362,49,3,4,12,5,1,8,17,2,7,4,2,1501
267,68,2,7,3,1,3,8,27,1,6,1,2,5242
362,65,1,6,12,4,1,12,29,3,1,2,1,2357
543,20,2,4,1,2,1,5,25,2,7,3,2,2041
361,24,3,1,12,4,12,17,14,2,3,2,1,11232
982,45,2,5,7,2,8,11,29,2,6,1,2,3913
883,31,2,2,11,2,12,28,14,4,5,4,1,1855
982,62,3,5,10,2,10,4,19,1,5,2,2,4311
267,56,4,6,10,3,11,25,7,4,6,4,2,5709
982,55,3,7,5,6,5,6,7,5,4,4,1,4715
552,30,2,6,12,6,12,7,10,5,3,1,1,815
362,22,4,5,9,6,9,15,25,5,4,1,2,2459
361,54,1,4,2,2,2,12,10,7,1,4,2,11392
982,57,4,6,8,6,9,28,5,2,2,2,1,3796
354,57,4,5,3,5,3,14,18,5,7,2,2,7335
267,47,3,5,10,2,10,11,16,5,7,2,1,5337
123,70,1,6,11,6,12,14,1,1,5,4,2,5249
361,61,4,3,2,2,3,20,27,5,2,1,1,11543
712,36,2,2,7,6,7,18,28,6,2,4,1,1109
354,66,1,2,11,2,12,28,10,1,3,2,1,7297
354,50,1,1,5,6,5,5,12,4,1,2,1,7980
982,48,4,2,6,6,7,4,21,5,3,3,1,3377
354,66,3,1,6,7,7,20,4,5,3,2,2,6568
712,26,4,3,6,3,6,14,13,1,3,2,2,1381
982,55,1,7,11,1,12,22,23,6,6,3,1,4286
123,54,1,3,5,1,5,12,27,7,1,4,2,5188
267,58,4,6,10,3,10,11,29,3,2,4,2,5199
543,66,4,2,6,1,6,27,28,7,6,1,2,2893
267,48,1,7,5,2,5,23,18,6,6,2,2,5684
883,55,3,4,7,5,8,29,5,2,1,3,2,1642
543,47,1,4,5,1,6,18,7,3,6,3,1,2545
982,61,2,6,5,7,6,29,1,7,6,4,2,4798
123,38,3,1,8,1,9,21,17,3,7,1,1,5374
543,68,2,6,12,3,1,25,13,1,4,1,1,2990
267,37,3,7,6,1,7,22,23,3,2,4,2,5852
883,41,1,1,9,3,10,30,9,7,3,4,1,1560
552,67,1,7,3,4,3,4,23,5,6,2,2,720
123,25,3,3,6,6,6,24,5,4,2,3,2,4852
362,67,1,5,6,3,7,19,6,6,6,3,2,2228
123,50,1,5,4,5,5,28,10,1,7,2,2,4936
123,33,3,2,6,3,6,1,11,2,2,3,2,5405
712,52,2,6,10,6,11,28,30,7,3,1,1,1366
883,49,2,1,3,1,4,28,22,3,2,2,1,1383
267,69,2,4,4,5,5,22,25,6,2,1,2,5276
123,24,4,7,4,1,5,29,20,2,1,1,1,4906
543,65,3,7,1,1,2,8,19,3,7,3,2,2286
362,55,3,3,5,4,6,22,7,7,7,2,1,2082
361,54,2,7,10,5,10,12,23,7,2,3,1,11228
123,68,4,1,11,6,11,19,25,7,7,1,1,4662
982,24,3,5,2,7,2,2,2,3,3,1,2,4897
712,52,3,3,10,2,11,13,14,1,4,2,1,1401
123,20,3,1,5,1,5,7,2,6,6,4,1,4800
552,62,1,2,11,3,12,29,8,1,4,4,2,999
552,39,1,5,7,2,7,4,26,7,7,1,1,765
267,61,1,7,12,1,1,22,23,2,7,3,1,5076
543,69,4,2,12,3,12,29,19,7,6,1,2,2124
267,55,4,7,2,7,2,7,27,1,7,1,2,5167
362,47,4,7,5,6,6,20,22,5,6,4,2,1533
267,57,2,3,2,6,3,30,15,2,5,2,1,5266
362,51,1,1,12,5,12,18,30,3,7,2,2,1937
267,64,1,2,6,2,7,14,9,7,5,1,1,5140
123,57,1,3,9,1,10,26,20,7,1,1,1,5490
883,64,4,4,3,6,4,9,18,5,7,3,2,1636
712,40,4,4,3,7,4,24,27,1,2,1,2,1349
883,63,1,5,4,2,4,4,16,5,4,1,2,1859
543,50,1,6,3,7,3,22,17,5,3,3,1,2164
354,20,4,7,5,5,5,19,17,4,3,4,2,6513
883,67,3,1,3,3,4,30,14,1,3,1,2,1264
883,52,2,4,11,3,12,27,17,2,7,1,1,1567
362,61,2,1,10,4,11,10,2,6,4,4,2,1978
982,58,4,5,10,1,11,17,2,3,2,2,1,3446
712,45,4,7,1,6,1,6,10,3,7,4,2,1118
543,46,4,2,10,2,11,7,16,5,2,3,1,2992
267,51,3,1,8,6,9,19,6,5,6,2,2,5811
362,45,1,2,9,2,10,21,26,7,4,3,2,2115
982,26,2,4,1,5,2,8,11,3,6,2,2,3912
354,22,1,4,8,4,8,21,28,3,1,2,1,6710
354,34,1,2,5,1,6,27,11,1,4,4,2,7416
123,52,4,6,10,4,11,19,4,4,6,2,1,5400
982,67,3,4,6,6,6,16,20,3,4,4,2,3162
361,58,4,6,12,1,1,23,17,5,6,3,1,11457
123,49,4,7,6,2,6,2,6,6,5,3,2,5215
354,58,1,2,10,1,10,13,21,7,6,3,1,6598
361,25,3,1,1,1,2,21,30,5,5,2,2,11172
883,66,1,3,3,7,4,18,23,2,2,3,2,1986
712,49,1,4,7,6,8,30,22,2,3,3,1,1025
267,50,1,7,10,7,10,21,13,1,4,4,2,5919
982,54,4,3,4,6,4,17,30,4,6,3,1,3486
123,60,4,3,8,7,8,4,29,6,5,3,2,4630
362,25,4,4,10,1,11,11,22,3,6,2,2,2155
361,67,4,1,10,3,11,9,14,1,4,4,2,11074
361,50,1,5,8,2,8,11,1,4,1,1,1,11450
361,50,1,5,3,5,3,7,14,7,2,4,2,11098
267,47,4,6,12,1,1,23,9,6,6,4,1,5760
883,33,4,2,10,3,10,15,1,6,1,4,1,1153
543,58,2,5,2,3,2,5,21,6,3,3,2,2411
362,42,4,1,1,5,1,11,24,5,1,3,1,1656
982,45,1,1,10,3,10,2,30,7,1,2,1,4536
123,52,1,3,2,5,2,23,15,2,4,1,2,5086
883,38,1,7,12,4,12,4,13,5,7,3,2,1884
123,21,2,2,1,6,1,11,18,6,7,1,1,5035
362,64,4,2,2,4,3,9,29,2,2,3,2,2025
123,36,2,4,2,2,2,5,13,3,3,1,2,5103
267,67,3,6,8,4,8,12,16,7,7,2,2,5900
354,31,4,3,6,2,6,6,11,5,6,1,1,7331
982,59,2,6,4,7,4,8,21,5,7,2,2,3610
354,28,3,1,1,4,2,17,22,7,5,4,2,6485
543,35,4,7,10,7,11,21,6,1,4,2,1,2402
712,69,2,5,8,5,9,14,20,6,5,3,2,1108
543,26,4,5,5,3,5,5,6,7,6,1,1,2400
267,52,1,1,5,5,5,18,11,6,1,4,1,5252
362,24,4,2,8,7,8,5,9,3,2,3,1,1723
361,53,2,3,9,5,10,23,14,3,6,1,2,11272
982,43,2,4,1,4,2,28,10,4,7,1,2,3841
883,60,4,4,1,5,1,22,10,5,7,3,2,1769
543,43,2,2,5,5,6,17,20,3,2,4,2,2235
712,52,1,7,7,3,8,24,6,1,4,2,2,1083
543,25,2,1,8,4,8,10,18,4,1,2,1,2507
123,55,4,6,3,6,4,21,3,1,4,2,1,4557
267,53,3,3,10,2,10,13,10,7,6,1,2,5919
267,37,3,4,7,2,8,12,3,4,3,4,2,5495
982,48,1,2,11,1,11,20,28,1,5,1,1,3935
883,33,1,6,2,7,2,1,15,6,2,4,2,1426
982,34,1,7,7,7,7,14,30,4,3,3,1,3441
712,38,4,1,6,6,7,12,14,3,5,2,2,1051
712,70,4,2,9,5,10,3,17,4,6,3,1,1330
123,27,4,5,11,4,11,20,22,4,4,3,2,5215
361,45,4,7,4,4,4,4,20,4,6,4,1,11442
552,48,4,6,4,7,5,8,1,4,4,2,1,522
354,24,3,2,7,3,8,22,22,6,7,1,2,7675
354,51,3,3,10,5,10,2,10,7,5,1,1,7240
883,31,4,2,2,4,3,15,14,5,4,3,2,1461
354,57,4,2,6,4,7,9,8,7,6,3,1,6889
543,38,4,4,2,4,2,7,27,1,1,3,1,2975
361,44,2,3,7,3,7,14,26,6,7,2,1,11816
267,56,4,7,6,1,7,22,13,6,3,2,1,5774
362,41,2,6,11,6,12,28,4,5,4,3,2,1823
883,26,1,3,12,1,1,5,14,3,7,1,1,1720
712,66,4,3,8,1,9,12,13,6,3,1,1,1465
552,49,1,3,6,3,6,14,25,7,7,2,2,785
543,40,2,2,11,4,12,9,13,4,7,4,1,2511
552,26,3,1,10,2,10,22,1,3,4,4,2,903
267,58,4,4,12,4,1,14,11,7,1,3,2,5038
361,44,1,7,8,4,8,18,15,5,1,2,2,11075
552,64,3,3,5,4,6,22,23,6,2,4,1,556
712,55,2,5,5,1,5,3,8,4,1,3,2,1164
123,40,2,2,12,5,1,24,28,5,6,1,2,4853
543,26,2,6,9,1,9,2,30,7,1,4,1,2017
362,27,2,2,3,1,3,6,14,5,7,2,1,1733
552,59,4,2,7,7,7,12,25,5,3,2,1,702
883,50,2,3,1,4,1,1,4,4,6,2,1,1241
362,70,1,2,12,1,12,6,8,6,3,1,2,1602
552,39,4,7,2,2,3,23,24,5,5,4,1,844
354,40,3,5,11,4,11,6,2,2,1,1,2,7849
362,46,1,2,9,1,9,27,6,5,6,4,2,1517
361,28,3,6,11,1,11,16,23,7,2,3,1,11281
361,43,3,1,5,1,5,21,13,7,6,3,2,11923
982,44,1,7,1,2,2,23,20,3,6,2,2,3313
982,26,4,7,6,2,7,30,23,2,2,4,1,4805
552,43,3,5,3,4,4,27,3,4,2,2,2,604
267,69,2,7,6,1,6,15,4,1,5,3,2,5156
354,24,3,3,5,2,6,27,4,2,4,1,1,6226
712,28,2,3,12,2,1,13,22,3,5,1,1,1032
552,66,3,7,5,4,6,11,25,3,7,3,2,828
362,64,4,5,11,2,12,18,21,1,2,1,1,1627
361,53,2,6,8,4,8,19,25,1,7,1,1,11690
362,33,4,4,5,2,6,19,4,7,3,4,1,1926
552,55,1,5,5,1,5,10,20,7,6,2,1,617
362,39,2,3,8,6,8,3,5,7,5,3,2,1766
267,43,1,4,12,6,12,2,20,5,1,2,1,5214
354,35,4,6,3,2,3,3,9,5,2,2,2,7224
982,57,3,5,9,4,10,13,14,6,4,3,2,4258
543,26,3,7,8,5,9,26,3,3,7,3,2,2412
267,47,4,5,10,1,11,17,3,6,5,4,1,5018
361,61,2,1,12,4,12,17,3,3,5,3,1,11813
354,56,2,5,3,7,4,16,26,3,5,1,2,7918
362,60,1,4,9,3,10,13,19,4,3,2,1,1924
361,26,3,3,2,5,3,30,18,3,2,2,1,11071
361,64,4,2,5,6,6,18,6,6,6,2,1,11044
543,37,1,3,7,6,7,3,16,6,4,3,1,2023
361,21,3,7,8,4,8,18,6,6,1,1,1,11292
552,22,2,2,10,4,10,2,11,3,1,2,2,541
883,43,3,3,10,4,10,1,29,2,4,4,1,1538
362,32,4,5,2,4,2,6,24,3,2,4,1,1975
362,51,3,2,1,4,1,2,28,3,2,4,1,2427
361,26,4,5,2,7,2,2,14,1,4,3,2,11915
354,69,3,6,2,4,2,12,21,2,3,1,1,6699
982,46,2,3,9,2,10,13,24,7,7,1,2,3463
362,57,2,6,2,2,3,17,12,1,2,2,1,2246
267,47,2,4,4,1,4,4,21,1,6,2,2,5086
267,69,1,5,8,5,9,28,17,5,3,1,1,5466
354,57,3,5,12,1,12,17,27,6,7,2,2,7601
362,68,4,4,10,1,11,25,19,6,4,1,2,2415
267,46,3,7,4,2,4,16,13,6,5,4,1,5342
883,23,1,1,10,6,11,26,7,3,4,4,1,1311
362,50,4,3,6,1,6,5,16,5,3,1,2,1648
883,21,2,3,10,5,11,16,26,6,3,3,1,1373
267,61,3,3,2,7,2,4,4,1,5,2,1,5085
543,52,1,2,4,6,4,11,28,3,7,1,1,2881
362,55,3,7,7,5,8,19,30,5,1,4,2,2069
883,21,1,2,2,3,2,22,1,5,3,2,2,1030
123,67,2,3,4,4,5,8,9,5,6,2,2,4765
361,30,3,2,1,4,2,30,7,1,6,1,1,11824
552,59,2,4,1,6,1,2,10,6,1,1,2,775
267,47,1,7,8,5,9,5,26,4,4,3,2,5829
362,23,4,4,8,6,9,23,15,6,4,4,1,2099
267,26,2,2,4,3,5,22,3,1,2,1,1,5329
982,60,2,5,4,1,4,3,20,5,6,2,1,4992
362,52,2,5,10,6,10,1,29,2,7,1,1,1994
883,56,1,5,4,3,4,5,11,6,6,1,2,1856
982,30,3,2,6,4,6,2,10,1,6,1,1,4789
982,38,2,5,6,5,7,21,16,2,1,3,1,4505
362,22,3,6,5,1,5,2,18,2,7,2,2,2197
354,28,1,6,12,3,1,18,18,2,5,2,2,7629
267,34,1,7,9,5,10,26,7,3,6,1,1,5761
123,31,4,1,6,2,7,22,14,7,6,3,1,4987
267,61,1,1,1,5,1,25,21,7,2,3,1,5479
362,63,4,6,6,2,6,3,15,5,2,2,1,2057
362,56,2,5,4,1,4,10,8,4,4,3,2,1622
123,70,1,3,6,3,6,7,5,7,1,3,1,5409
982,69,3,3,8,5,8,9,13,1,6,4,2,4513
362,30,1,5,4,2,5,18,5,6,6,4,1,1619
552,24,2,7,3,5,4,19,29,1,2,2,2,648
267,32,4,2,10,3,11,29,15,7,3,3,2,5602
361,69,4,4,3,7,3,3,18,1,5,1,1,11427
883,25,2,3,10,7,10,18,11,7,6,2,1,1399
361,29,4,6,6,7,7,29,18,6,2,4,1,11524
361,36,1,4,12,3,1,27,6,7,4,1,2,11618
982,25,1,3,7,4,7,15,27,2,3,3,2,4811
361,47,3,3,1,4,2,29,1,2,3,1,1,11426
361,63,2,2,3,3,3,29,18,6,2,4,2,11239
552,68,4,5,1,3,1,26,2,3,5,2,1,945
354,35,1,3,4,3,5,28,23,3,2,1,1,6417
543,37,1,4,8,7,9,24,15,4,6,1,1,2323
982,61,3,5,12,6,12,15,13,3,7,2,1,3093
982,23,2,3,11,4,11,1,16,6,2,3,1,4844
123,27,1,7,11,5,11,26,26,7,5,2,2,5438
361,53,2,6,9,6,9,21,25,7,1,1,2,11186
883,43,3,2,11,6,11,25,18,1,7,4,2,1029
362,26,4,3,5,4,6,29,9,1,7,4,2,1585
552,37,3,5,10,1,10,10,6,2,1,1,2,664
712,56,1,5,2,4,2,13,15,4,6,2,1,1025
543,38,4,3,11,4,12,29,9,7,1,2,2,2707
982,52,2,5,7,1,7,10,18,5,1,2,1,3889
982,33,3,1,7,3,8,30,23,5,3,3,1,4239
362,67,3,5,10,7,10,2,19,3,7,1,2,2464
543,53,4,1,8,6,9,19,16,3,5,1,1,2331
362,59,2,3,8,2,8,27,9,5,6,2,2,2230
361,56,3,6,9,6,10,21,22,1,3,3,2,11771
982,56,1,1,11,7,12,13,5,2,3,3,2,4725
123,55,2,2,10,2,10,14,1,4,4,2,1,5364
982,40,2,3,2,5,3,16,30,3,6,1,1,4058
361,22,3,6,2,4,3,12,29,2,7,1,1,11816
123,42,4,4,4,7,4,10,1,5,5,2,1,5273
712,26,3,6,12,6,1,14,6,3,6,1,1,1216
552,35,1,4,10,5,11,22,14,7,1,1,1,637
543,53,4,7,5,2,6,30,14,2,3,1,1,2729
552,34,1,2,8,4,9,30,29,1,4,1,2,992
552,24,3,3,10,6,10,10,5,3,2,4,2,946
543,61,2,2,1,3,1,1,19,5,1,4,1,2276
354,53,4,2,5,3,6,15,23,3,2,4,2,7996
712,29,1,4,1,5,2,29,25,6,3,3,2,1287
361,57,3,5,10,6,11,29,27,7,7,4,2,11641
267,46,1,6,3,3,3,4,6,3,2,4,1,5954
883,30,2,2,4,7,5,19,15,2,5,2,2,1887
354,32,2,3,11,2,12,27,29,2,2,3,1,7744
552,65,1,6,10,7,10,8,5,6,5,2,1,744
123,55,4,4,4,7,5,17,23,2,2,3,2,5102
362,60,2,3,6,1,7,19,28,2,2,2,2,2260
543,32,2,1,9,5,9,11,10,7,3,2,1,2571
982,42,2,7,4,3,4,10,3,6,5,3,2,3746
712,55,1,6,8,5,9,20,9,7,1,4,1,1217
354,70,4,1,8,3,8,16,18,2,2,1,2,7737
982,62,4,2,4,5,5,17,22,4,7,3,2,4256
354,38,4,1,6,5,7,11,5,6,5,4,2,7221
883,37,3,2,1,4,2,16,10,7,4,2,1,1475
712,62,1,3,9,4,10,22,4,1,7,3,1,1382
362,59,4,7,9,5,9,19,25,1,2,1,1,2149
543,44,1,4,9,5,9,8,17,7,5,4,1,2363
123,31,1,4,3,2,3,5,25,7,3,4,1,4785
552,45,1,6,9,6,9,7,12,4,4,2,2,510
362,59,3,4,7,2,7,5,26,7,3,4,2,2243
552,68,1,4,6,3,6,20,29,7,2,4,1,649
543,53,1,5,4,4,4,6,15,3,3,2,2,2289
883,26,4,3,2,4,3,14,13,1,4,2,2,1981
712,28,4,5,1,1,2,10,13,2,1,2,1,1084
982,21,2,5,1,3,2,12,23,7,4,3,1,4352
543,67,4,3,12,2,1,20,27,1,6,4,2,2215
362,31,4,7,2,1,3,21,18,3,5,4,1,2198
354,27,2,6,9,5,10,27,27,3,5,3,2,7598
712,44,1,3,9,6,9,24,26,1,3,2,1,1315
552,26,1,1,4,2,5,22,9,3,4,2,1,637
543,24,3,2,12,6,12,11,6,7,4,1,1,2452
883,64,1,6,6,2,6,10,7,3,2,4,2,1255
267,23,4,1,5,2,5,22,17,7,1,1,1,5862
982,70,1,5,1,2,2,25,19,2,3,4,1,3325
354,40,1,2,12,4,1,23,21,1,6,4,2,6527
123,36,3,4,1,4,1,7,13,5,3,4,2,5178
552,48,4,6,7,3,7,18,7,7,4,3,1,652
543,50,3,2,1,5,2,24,26,3,2,3,1,2734
267,44,4,7,11,2,11,16,27,3,5,1,1,5652
982,46,1,1,4,1,4,14,17,1,7,3,1,3418
361,67,3,5,10,1,10,3,17,2,5,2,1,11416
712,39,4,7,6,6,7,20,19,4,1,2,2,1192
362,36,4,2,8,1,9,6,6,2,5,1,2,1738
552,63,3,2,1,5,1,10,3,5,5,1,1,589
543,70,2,7,5,7,6,21,19,1,4,2,2,2179
883,38,3,5,9,7,10,30,27,4,6,3,1,1566
361,66,2,6,7,4,8,5,26,4,7,1,1,11043
362,56,4,6,1,7,1,22,5,7,2,2,1,1816
883,46,3,6,12,2,1,24,15,3,2,3,2,1216
362,23,1,2,12,4,1,16,22,7,4,3,1,1536
267,62,4,3,6,7,6,25,25,6,3,3,2,5839
982,68,3,5,8,7,9,23,18,3,1,3,1,3404
543,53,1,6,8,4,9,19,23,1,7,2,1,2521
543,55,4,1,10,4,10,24,19,6,6,3,2,2428
543,29,2,1,8,2,8,15,15,2,6,1,2,2654
361,34,3,5,2,4,3,12,17,3,7,4,1,11508
712,34,4,3,10,4,11,29,22,2,3,4,1,1040
712,24,3,2,2,1,3,13,22,7,6,4,1,1447
712,40,3,1,3,3,3,2,1,4,6,4,1,1362
267,67,3,2,6,2,7,21,1,1,1,2,2,5024
883,69,3,3,11,2,11,13,24,3,6,1,2,1664
883,54,1,7,8,1,9,29,15,2,3,4,2,1165
552,43,3,2,5,5,5,10,10,4,7,2,1,753
123,48,3,6,12,5,12,6,2,5,2,3,2,5344
552,52,2,6,7,1,7,16,29,7,4,4,2,584
123,25,2,3,6,1,7,26,14,1,1,4,2,4698
552,25,3,1,2,3,3,16,29,7,1,4,1,887
267,66,4,7,9,6,10,27,27,6,5,3,2,5660
982,25,1,5,2,3,3,26,30,6,6,1,2,4831
982,57,3,7,5,4,6,18,20,3,7,1,2,4148
362,35,2,6,9,1,10,23,25,2,2,3,1,2231
543,39,2,3,5,6,5,10,15,2,5,1,1,2806
362,33,3,1,1,1,1,21,25,7,4,2,1,2205
123,51,2,4,5,6,5,2,10,4,5,3,1,4562
982,25,2,7,1,2,2,9,2,6,2,2,1,3518
267,44,1,7,11,2,12,9,8,6,6,4,2,5893
267,55,3,6,1,3,2,11,5,7,1,1,1,5123
362,50,4,4,5,7,5,10,5,2,3,4,1,1987
123,69,1,2,12,7,12,26,5,6,1,4,1,5191
982,44,2,7,3,3,3,17,10,4,3,3,2,4673
123,57,2,7,10,7,11,21,18,1,3,4,1,5094
543,39,3,2,8,2,8,7,27,2,7,3,1,2112
354,34,3,1,11,4,11,10,16,4,6,3,2,7359
552,29,2,7,5,4,6,18,16,7,3,2,2,634
712,54,1,5,3,5,3,7,9,2,2,2,2,1046
712,25,2,4,8,2,8,19,7,2,5,1,1,1409
883,57,1,5,9,7,9,9,6,2,2,3,2,1474
267,64,4,5,11,5,12,14,24,5,3,4,1,5652
543,47,4,5,9,6,10,22,16,2,1,3,2,2621
543,24,2,1,12,7,1,13,4,4,4,4,2,2880
543,23,2,2,4,5,5,24,14,3,3,2,1,2958
982,27,1,1,1,3,1,2,29,6,7,2,2,4435
123,56,3,5,2,5,3,13,23,2,2,3,1,5227
543,49,2,6,2,1,2,9,25,5,4,1,2,2034
543,62,3,4,5,1,6,18,5,7,1,3,1,2907
552,69,2,3,3,7,4,25,21,4,1,3,2,967
552,65,4,4,12,4,1,28,17,7,5,2,2,690
712,63,4,5,12,7,12,2,2,7,6,2,2,1140
354,61,3,4,7,6,8,16,9,1,7,3,1,7354
552,52,3,1,5,2,6,8,6,1,3,3,1,630
982,45,1,4,12,2,1,5,19,2,1,3,1,4266
883,34,1,2,11,1,12,13,27,5,3,2,1,1535
362,66,2,4,3,5,4,29,3,2,4,3,2,1818
712,41,3,6,1,4,1,12,20,5,3,1,1,1039
361,21,1,2,2,3,3,29,25,4,3,1,1,11781
552,57,1,5,6,1,7,17,22,6,1,3,1,547
552,40,3,7,4,4,4,4,19,6,1,4,2,979
361,42,1,2,6,2,7,28,9,5,7,4,2,11433
552,65,4,5,2,1,3,17,6,3,5,1,2,881
354,25,4,5,9,7,10,16,9,3,7,1,2,6730
552,32,2,1,5,1,5,7,15,2,2,1,2,562
543,43,2,6,4,1,5,16,18,4,7,4,1,2967
123,20,1,7,6,7,6,7,18,1,1,2,2,5381
543,70,3,3,2,5,3,9,4,5,3,2,2,2631
354,43,4,5,5,3,5,5,2,3,3,2,2,7559
543,56,2,4,12,7,12,24,16,1,5,2,2,2059
883,25,1,2,1,3,2,8,13,2,7,4,1,1258
123,40,3,1,2,6,2,12,23,2,3,1,1,4527
354,33,2,6,7,1,8,23,23,2,5,2,2,6785
543,22,4,7,5,4,5,4,29,7,1,2,1,2538
543,66,3,5,12,5,12,21,22,4,6,1,1,2436
354,29,3,3,7,4,8,8,4,6,2,1,1,7238
361,53,4,4,6,6,7,23,21,4,6,2,2,11084
362,34,2,2,12,7,12,19,12,4,6,3,2,2490
543,35,1,3,6,4,6,15,17,7,6,2,1,2252
354,34,2,3,11,2,11,13,12,6,3,2,1,6752
123,54,3,3,4,3,5,21,1,2,1,3,2,5379
354,64,2,4,1,2,1,26,9,6,4,1,1,7519
883,48,4,1,7,1,8,21,6,5,2,1,1,1002
362,34,2,6,1,4,2,26,24,5,1,4,2,2277
712,27,1,4,6,5,6,1,27,4,7,2,2,1064
361,25,4,3,10,4,11,29,24,3,1,2,2,11379
354,62,4,3,5,3,6,28,27,6,6,4,2,6264
267,27,1,2,7,7,8,26,17,4,7,1,1,5583
361,48,4,6,7,1,8,23,8,1,1,1,1,11469
552,31,4,4,4,2,5,26,16,5,2,4,2,548
123,26,1,1,6,6,6,19,5,2,7,1,2,4537
883,36,2,7,11,5,11,12,7,5,1,2,1,1868
362,60,4,3,8,3,9,21,24,2,7,1,1,2267
543,32,4,7,4,1,5,8,18,7,5,2,1,2721
267,46,2,3,4,3,5,14,24,4,6,2,1,5254
543,26,3,2,12,2,1,28,12,4,5,2,1,2546
883,27,1,3,9,4,10,22,9,4,3,2,1,1484
362,50,4,3,3,4,3,22,19,2,4,2,1,1525
362,30,2,7,8,4,9,25,16,7,4,2,1,1530
362,28,3,4,2,5,3,15,4,4,4,2,1,1695
362,60,4,3,10,5,10,9,14,1,5,2,2,2010
982,51,1,3,6,1,6,12,13,7,3,3,2,3175
712,39,4,1,8,5,8,4,28,5,5,4,1,1325
123,53,2,6,5,1,6,9,30,4,2,4,1,4502
543,64,2,4,8,6,8,9,16,3,6,4,1,2634
362,47,3,6,12,2,12,3,14,3,1,1,1,2246
354,21,3,4,3,5,3,8,22,4,2,2,1,7776
267,32,2,2,3,3,3,1,21,2,4,3,1,5618
883,53,1,1,5,4,5,24,13,6,5,2,1,1366
552,64,2,7,10,6,11,20,22,5,2,3,1,885
361,29,3,6,8,2,9,17,25,4,4,4,2,11163
552,69,2,5,7,1,8,10,4,7,2,4,2,766
712,53,4,2,6,6,6,11,30,3,1,2,2,1467
982,61,2,1,10,6,11,19,19,5,6,2,1,4960
543,60,4,1,6,5,6,18,10,3,1,4,1,2208
712,25,1,1,1,1,2,21,29,4,2,3,2,1476
361,67,2,2,11,5,12,24,28,1,7,4,1,11566
552,65,4,6,6,6,7,28,20,1,3,4,1,607
552,46,1,6,4,1,5,16,23,7,6,4,1,847
354,35,4,6,7,4,8,5,10,5,1,1,2,6766
362,61,2,5,5,6,5,8,10,2,5,4,1,2454
267,62,3,6,12,1,12,2,26,7,3,3,1,5138
267,22,4,6,5,7,5,1,7,5,7,1,2,5356
267,51,1,2,11,1,11,6,13,2,2,3,2,5705
123,25,4,7,9,2,10,23,1,7,1,2,1,5187
123,20,3,7,6,2,7,30,11,7,5,3,1,4886
543,51,2,1,4,5,5,25,3,2,1,2,1,2286
712,70,1,4,5,4,6,14,20,1,2,1,2,1343
982,52,3,6,11,2,12,24,1,1,4,4,1,3307
552,56,1,3,5,7,5,18,29,4,6,1,2,507
361,27,2,2,5,4,6,23,3,7,1,2,1,11464
267,40,3,4,12,5,12,22,29,5,5,1,2,5452
362,41,1,5,9,2,9,25,12,5,3,1,1,1872
267,62,3,4,2,5,3,8,5,1,5,4,1,5074
982,53,1,7,9,5,9,19,17,1,5,1,1,3605
552,28,3,4,12,5,12,8,10,3,7,3,2,796
552,32,2,3,12,7,1,25,4,7,4,1,1,673
543,55,1,2,11,7,11,19,12,6,5,1,1,2421
543,52,4,5,8,6,9,22,8,5,7,2,2,2867
982,65,2,4,8,7,8,10,25,6,6,4,2,4543
883,36,2,2,1,5,1,10,18,5,4,3,1,1827
543,43,2,7,12,2,1,23,16,4,1,1,2,2002
